META; english/non-league/national-league/barrow-v-sutton-utd; 2017-02-26 16:28:02 GMT+2; 2017-03-04 15:00; e70300-dr003
Barrow; 8/11; ; ; ; ; ; 8/11; ; ; ; ; ; ; ; ; ; ; ; 4/6; ; ; ; 13/18; ; ; ; ; 
Draw; 5/2; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; 12/5; ; ; ; ; 
Sutton Utd; 4; ; ; ; ; ; 21/5; ; ; ; ; ; ; ; ; ; ; ; 7/2; ; ; ; 15/4; ; ; ; ; 
META; english/non-league/national-league/barrow-v-sutton-utd; 2017-02-26 20:25:10 GMT+2; 2017-03-04 15:00; e70300-dr003
Barrow; 8/11; ; ; ; ; ; 8/11; ; ; ; ; ; ; ; ; ; 9/13; ; 4/6; 9/13; ; ; 13/18; ; ; ; ; 
Draw; 5/2; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; ; 40/17; ; 12/5; 40/17; ; ; 12/5; ; ; ; ; 
Sutton Utd; 4; ; ; ; ; ; 21/5; ; ; ; ; ; ; ; ; ; 15/4; ; 7/2; 15/4; ; ; 15/4; ; ; ; ; 
META; english/non-league/national-league/barrow-v-sutton-utd; 2017-02-27 00:23:00 GMT+2; 2017-03-04 15:00; e70300-dr003
Barrow; 8/11; ; ; ; ; ; 8/11; ; ; ; ; ; ; ; ; 7/10; 9/13; ; 4/6; 9/13; ; ; 13/18; ; ; ; ; 
Draw; 5/2; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; 5/2; 40/17; ; 12/5; 40/17; ; ; 12/5; ; ; ; ; 
Sutton Utd; 4; ; ; ; ; ; 21/5; ; ; ; ; ; ; ; ; 4; 15/4; ; 7/2; 15/4; ; ; 15/4; ; ; ; ; 
META; english/non-league/national-league/barrow-v-sutton-utd; 2017-02-27 04:22:31 GMT+2; 2017-03-04 15:00; e70300-dr003
Barrow; 8/11; ; ; ; 8/11; ; 7/10; ; ; ; ; 4/6; 7/10; ; ; 7/10; 9/13; ; 4/6; 9/13; ; ; 13/18; ; ; ; ; 
Draw; 5/2; ; ; ; 13/5; ; 13/5; ; ; ; ; 5/2; 49/20; ; ; 5/2; 40/17; ; 12/5; 40/17; ; ; 12/5; ; ; ; ; 
Sutton Utd; 4; ; ; ; 4; ; 21/5; ; ; ; ; 7/2; 4; ; ; 4; 15/4; ; 7/2; 15/4; ; ; 15/4; ; ; ; ; 
META; english/non-league/national-league/barrow-v-sutton-utd; 2017-02-27 08:22:44 GMT+2; 2017-03-04 15:00; e70300-dr003
Barrow; 8/11; ; ; ; 8/11; ; 7/10; ; ; ; ; 4/6; 7/10; ; ; 7/10; 9/13; ; 4/6; 9/13; ; ; 13/18; ; ; ; ; 
Draw; 5/2; ; ; ; 13/5; ; 13/5; ; ; ; ; 5/2; 49/20; ; ; 5/2; 40/17; ; 12/5; 40/17; ; ; 12/5; ; ; ; ; 
Sutton Utd; 4; ; ; ; 4; ; 21/5; ; ; ; ; 7/2; 4; ; ; 4; 15/4; ; 7/2; 15/4; ; ; 15/4; ; ; ; ; 
